,name,x1,x2,y1,y2,classname,newFilename
1011,4555.png,322,5,756,646,face_with_mask,3224555.png
1012,5276.jpg,339,79,684,521,face_with_mask,3395276.jpg
1013,2896.png,61,40,175,183,face_with_mask,612896.png
1014,1977.jpg,470,113,884,572,face_no_mask,4701977.jpg
1015,4482.png,3,8,429,580,face_with_mask,34482.png
1016,5435.jpg,180,127,553,693,face_with_mask,1805435.jpg
1017,3208.png,80,50,347,418,face_with_mask,803208.png
1018,3268.png,530,101,594,177,face_with_mask,5303268.png
1019,1952.jpg,701,96,944,362,face_other_covering,7011952.jpg
1020,5572.jpg,438,17,580,182,face_other_covering,4385572.jpg
1021,6175.jpg,610,162,653,226,face_no_mask,6106175.jpg
1022,6400.jpg,646,100,772,256,face_with_mask,6466400.jpg
1023,2008.jpg,433,267,455,292,face_no_mask,4332008.jpg
1024,6391.jpg,107,9,266,252,face_with_mask_incorrect,1076391.jpg
1025,5360.jpg,205,322,532,640,face_other_covering,2055360.jpg
1026,5556.jpg,1324,456,1458,613,face_no_mask,13245556.jpg
1027,4793.png,78,9,347,334,face_no_mask,784793.png
1028,5398.jpg,390,251,490,392,face_other_covering,3905398.jpg
1029,3797.png,58,5,349,323,face_with_mask,583797.png
1030,5790.jpg,361,41,561,302,face_no_mask,3615790.jpg
1031,3716.png,264,34,682,557,face_with_mask,2643716.png
1032,3342.png,78,5,528,606,face_with_mask,783342.png
1033,3302.png,246,49,433,308,face_with_mask,2463302.png
1034,2974.png,190,5,668,574,face_with_mask,1902974.png
1035,3502.png,319,127,396,233,face_with_mask,3193502.png
1036,4207.png,290,43,342,118,face_with_mask,2904207.png
1037,5707.jpg,180,303,1482,2354,face_no_mask,1805707.jpg
1038,4262.png,317,11,583,325,face_with_mask,3174262.png
1039,2819.png,270,51,440,358,face_other_covering,2702819.png
1040,2945.png,65,7,279,256,face_with_mask,652945.png
1041,3948.png,381,69,441,151,face_with_mask,3813948.png
1042,3353.png,674,138,720,216,face_no_mask,6743353.png
1043,4338.png,167,19,493,439,face_with_mask,1674338.png
1044,5634.jpg,348,39,431,131,face_no_mask,3485634.jpg
1045,2257.png,91,43,543,564,face_with_mask,912257.png
1046,5160.jpg,579,136,656,230,face_with_mask,5795160.jpg
1047,5275.jpg,425,0,733,405,face_no_mask,4255275.jpg
1048,2963.png,589,42,681,146,face_with_mask,5892963.png
1049,2406.png,192,445,280,546,face_with_mask,1922406.png
1050,2336.png,212,5,429,285,face_with_mask,2122336.png
1051,2121.jpg,183,28,358,261,face_with_mask,1832121.jpg
1052,5358.jpg,306,594,540,884,face_other_covering,3065358.jpg
1053,4208.png,318,9,367,64,face_with_mask,3184208.png
1054,6261.jpg,170,147,794,670,face_no_mask,1706261.jpg
1055,2550.png,542,3,581,58,face_with_mask,5422550.png
1056,2460.png,650,5,805,184,face_no_mask,6502460.png
1057,3406.png,353,147,411,212,face_with_mask,3533406.png
1058,2175.png,255,17,601,485,face_with_mask,2552175.png
1059,4924.png,29,11,283,382,face_with_mask,294924.png
1060,4645.png,323,79,375,148,face_no_mask,3234645.png
1061,3755.png,90,69,489,595,face_with_mask,903755.png
1062,1838.jpg,403,80,482,175,face_with_mask,4031838.jpg
1063,5733.jpg,459,79,644,339,face_with_mask,4595733.jpg
1064,2276.png,243,152,480,488,face_with_mask_incorrect,2432276.png
1065,2536.png,365,82,467,237,face_with_mask,3652536.png
1066,6068.jpg,251,41,347,157,face_other_covering,2516068.jpg
1067,5136.jpg,212,17,428,307,face_with_mask,2125136.jpg
1068,3004.png,453,24,674,258,face_with_mask,4533004.png
1069,5309.jpg,446,225,569,370,face_other_covering,4465309.jpg
1070,4824.png,598,155,691,292,face_with_mask,5984824.png
1071,2254.png,108,14,400,461,face_with_mask,1082254.png
1072,2306.png,158,48,576,606,face_other_covering,1582306.png
1073,2706.png,150,9,593,615,face_other_covering,1502706.png
1074,3421.png,386,163,513,319,face_with_mask,3863421.png
1075,1847.jpg,285,108,381,209,face_with_mask,2851847.jpg
1076,4510.png,117,152,396,407,face_with_mask,1174510.png
1077,4580.png,185,47,248,135,face_with_mask,1854580.png
1078,3811.png,429,115,467,171,face_with_mask,4293811.png
1079,5335.jpg,465,82,554,192,face_other_covering,4655335.jpg
1080,5251.jpg,371,37,455,164,face_with_mask,3715251.jpg
1081,2049.jpg,839,611,1994,2139,face_with_mask,8392049.jpg
1082,5032.jpg,541,22,841,411,face_with_mask_incorrect,5415032.jpg
1083,6229.jpg,402,108,758,562,face_no_mask,4026229.jpg
1084,5871.jpg,508,11,622,144,face_other_covering,5085871.jpg
1085,3322.png,189,6,504,434,face_with_mask,1893322.png
1086,3934.png,952,179,1033,261,face_other_covering,9523934.png
1087,5684.jpg,47,111,187,270,face_with_mask,475684.jpg
1088,5224.jpg,3,16,1187,1518,face_with_mask,35224.jpg
1089,3225.png,25,19,331,423,face_with_mask,253225.png
1090,4497.png,348,201,408,278,face_with_mask,3484497.png
1091,3038.png,366,22,612,356,face_with_mask,3663038.png
1092,2666.png,218,453,267,518,face_with_mask,2182666.png
1093,3435.png,85,0,390,466,face_with_mask,853435.png
1094,2689.png,7,139,48,184,face_with_mask,72689.png
1095,3549.png,1049,188,1090,248,face_with_mask,10493549.png
1096,4013.png,588,96,655,195,face_with_mask,5884013.png
1097,4049.png,439,51,600,261,face_with_mask,4394049.png
1098,2568.png,46,3,320,343,face_other_covering,462568.png
1099,3938.png,483,88,646,306,face_with_mask,4833938.png
1100,3762.png,98,19,415,450,face_other_covering,983762.png
1101,5339.jpg,341,127,414,207,face_other_covering,3415339.jpg
1102,2373.png,214,202,235,229,face_no_mask,2142373.png
1103,2086.jpg,307,72,459,275,face_with_mask,3072086.jpg
1104,4525.png,372,16,502,180,face_with_mask,3724525.png
1105,3025.png,302,29,465,228,face_no_mask,3023025.png
1106,3303.png,281,175,323,225,face_with_mask,2813303.png
1107,2326.png,115,12,487,442,face_with_mask,1152326.png
1108,3941.png,103,130,310,452,face_with_mask,1033941.png
1109,3641.png,224,75,336,200,face_other_covering,2243641.png
1110,2678.png,504,251,608,371,face_with_mask,5042678.png
1111,5478.jpg,354,223,712,603,face_other_covering,3545478.jpg
1112,4915.png,65,216,439,719,face_with_mask,654915.png
1113,5727.jpg,639,21,901,399,face_other_covering,6395727.jpg
1114,5718.jpg,757,336,2451,1952,face_other_covering,7575718.jpg
1115,6192.jpg,977,380,1340,889,face_other_covering,9776192.jpg
1116,4232.png,354,28,600,365,face_with_mask,3544232.png
1117,4564.png,456,82,587,244,face_with_mask,4564564.png
1118,6101.jpg,624,45,829,335,face_other_covering,6246101.jpg
1119,5137.jpg,1089,31,1419,491,face_with_mask,10895137.jpg
1120,5157.jpg,271,17,559,436,face_with_mask,2715157.jpg
1121,6287.jpg,723,172,793,253,face_no_mask,7236287.jpg
1122,6241.jpg,308,175,361,240,face_no_mask,3086241.jpg
1123,3740.png,104,39,170,131,face_with_mask,1043740.png
1124,4566.png,0,206,207,650,face_with_mask,04566.png
1125,4195.png,681,321,740,380,face_other_covering,6814195.png
1126,5017.jpg,227,10,673,650,face_with_mask,2275017.jpg
1127,2966.png,333,4,550,270,face_no_mask,3332966.png
1128,2591.png,278,49,425,285,face_with_mask,2782591.png
1129,5135.png,127,39,177,107,face_with_mask,1275135.png
1130,3633.png,159,49,339,288,face_other_covering,1593633.png
1131,6054.png,13,62,155,191,face_no_mask,136054.png
1132,2549.png,133,109,259,249,face_with_mask,1332549.png
1133,2815.png,115,53,429,441,face_other_covering,1152815.png
1134,1852.jpg,543,334,812,672,face_no_mask,5431852.jpg
1135,3363.png,406,10,648,249,face_with_mask,4063363.png
1136,6383.jpg,830,263,1178,785,face_no_mask,8306383.jpg
1137,2195.png,418,89,719,608,face_with_mask,4182195.png
1138,5104.jpg,463,26,559,123,face_no_mask,4635104.jpg
1139,3640.png,151,158,292,361,face_with_mask,1513640.png
1140,4906.png,270,110,471,431,face_with_mask,2704906.png
1141,6108.jpg,414,161,611,383,face_other_covering,4146108.jpg
1142,4788.png,37,26,391,478,face_other_covering,374788.png
1143,4333.png,144,9,512,510,face_with_mask,1444333.png
1144,5571.jpg,471,145,638,380,face_other_covering,4715571.jpg
1145,3048.png,158,39,570,582,face_with_mask,1583048.png
1146,3297.png,438,393,627,595,face_with_mask,4383297.png
1147,2943.png,261,79,345,152,face_with_mask,2612943.png
1148,2915.png,377,288,405,324,face_with_mask,3772915.png
1149,3051.png,82,4,477,505,face_with_mask,823051.png
1150,2000.jpg,0,0,118,316,face_with_mask,02000.jpg
1151,2070.jpg,306,180,610,561,face_with_mask,3062070.jpg
1152,4074.png,253,30,293,81,face_with_mask,2534074.png
1153,5303.jpg,204,136,665,726,face_no_mask,2045303.jpg
1154,4272.png,356,72,485,233,face_with_mask,3564272.png
1155,3121.png,233,21,429,264,face_with_mask,2333121.png
1156,1914.jpg,299,177,380,255,face_with_mask,2991914.jpg
1157,4096.png,110,2,198,133,face_with_mask,1104096.png
1158,2780.png,99,72,155,161,face_no_mask,992780.png
1159,1978.jpg,709,36,871,235,face_with_mask,7091978.jpg
1160,2504.png,339,165,533,321,face_with_mask,3392504.png
1161,5587.jpg,425,182,649,444,face_no_mask,4255587.jpg
1162,2592.png,4,0,835,625,face_with_mask,42592.png
1163,3902.png,485,164,599,285,face_with_mask,4853902.png
1164,3454.png,120,25,636,600,face_with_mask,1203454.png
1165,1897.jpg,645,3,1002,346,face_with_mask,6451897.jpg
1166,5162.jpg,557,32,616,91,face_with_mask,5575162.jpg
1167,3854.png,259,187,321,257,face_with_mask,2593854.png
1168,3951.png,135,19,653,585,face_with_mask,1353951.png
1169,3481.png,347,258,417,331,face_other_covering,3473481.png
1170,4921.png,552,169,809,468,face_with_mask,5524921.png
1171,5834.jpg,81,68,177,204,face_no_mask,815834.jpg
1172,4325.png,301,87,341,150,face_with_mask,3014325.png
1173,5672.jpg,77,122,226,344,face_no_mask,775672.jpg
1174,1989.jpg,128,30,237,183,face_no_mask,1281989.jpg
1175,3899.png,754,67,835,181,face_with_mask,7543899.png
1176,5156.jpg,214,96,626,585,face_with_mask,2145156.jpg
1177,4561.png,765,125,857,248,face_with_mask,7654561.png
1178,4211.png,246,106,367,255,face_with_mask,2464211.png
1179,3509.png,107,142,254,284,face_with_mask,1073509.png
1180,4897.png,263,41,349,172,face_with_mask,2634897.png
1181,6100.jpg,1923,502,2149,740,face_no_mask,19236100.jpg
1182,4013.png,855,87,901,140,face_with_mask,8554013.png
1183,5743.jpg,277,256,334,332,face_no_mask,2775743.jpg
1184,1810.jpg,773,228,863,338,face_with_mask,7731810.jpg
1185,3007.png,124,39,210,149,face_no_mask,1243007.png
1186,2425.png,341,6,553,220,face_with_mask,3412425.png
1187,2285.png,729,21,978,259,face_other_covering,7292285.png
1188,3857.png,273,5,392,170,face_with_mask,2733857.png
1189,5665.jpg,374,5,471,105,face_no_mask,3745665.jpg
1190,5956.jpg,188,72,301,208,face_no_mask,1885956.jpg
1191,6038.jpg,476,4,532,88,face_no_mask,4766038.jpg
1192,2312.png,93,60,340,259,face_other_covering,932312.png
1193,3407.png,185,108,232,169,face_with_mask,1853407.png
1194,5328.jpg,462,60,630,288,face_other_covering,4625328.jpg
1195,1914.jpg,34,37,110,143,face_with_mask,341914.jpg
1196,3864.png,375,351,425,417,face_with_mask,3753864.png
1197,5529.png,167,8,413,328,face_no_mask,1675529.png
1198,3008.png,471,35,532,109,face_with_mask,4713008.png
1199,3980.png,59,212,118,273,face_no_mask,593980.png
1200,5714.jpg,827,285,2133,1959,face_with_mask,8275714.jpg
1201,4285.png,109,8,675,538,face_with_mask,1094285.png
1202,5575.jpg,777,3,1642,1006,face_no_mask,7775575.jpg
1203,5155.jpg,783,64,953,261,face_with_mask,7835155.jpg
1204,3290.png,267,122,346,218,face_other_covering,2673290.png
1205,4173.png,0,6,171,372,face_with_mask,04173.png
1206,2092.jpg,588,49,633,113,face_with_mask,5882092.jpg
1207,5462.jpg,197,54,282,175,face_no_mask,1975462.jpg
1208,5511.jpg,289,0,520,326,face_other_covering,2895511.jpg
1209,4660.png,359,13,413,100,face_with_mask,3594660.png
1210,2822.png,124,52,298,282,face_other_covering,1242822.png
1211,4686.png,182,0,541,547,face_with_mask,1824686.png
1212,4698.png,231,106,348,258,face_with_mask,2314698.png
1213,3037.png,330,93,433,228,face_no_mask,3303037.png
1214,3345.png,190,70,561,462,face_with_mask,1903345.png
1215,2615.png,8,31,223,308,face_with_mask,82615.png
1216,5931.jpg,477,95,518,148,face_no_mask,4775931.jpg
1217,5999.jpg,765,248,1009,582,face_no_mask,7655999.jpg
1218,5459.jpeg,96,97,505,623,face_no_mask,965459.jpeg
1219,6073.jpg,241,251,587,620,face_other_covering,2416073.jpg
1220,6286.jpg,89,115,206,258,face_no_mask,896286.jpg
1221,3305.png,227,1,653,609,face_other_covering,2273305.png
1222,6200.jpg,658,30,806,227,face_no_mask,6586200.jpg
1223,2737.png,311,207,410,304,face_with_mask,3112737.png
1224,5542.jpg,479,72,792,499,face_other_covering,4795542.jpg
1225,3514.png,171,103,381,306,face_with_mask,1713514.png
1226,4051.png,137,64,380,367,face_with_mask,1374051.png
1227,3591.png,29,130,178,340,face_with_mask,293591.png
1228,3727.png,208,91,268,180,face_with_mask,2083727.png
1229,4215.png,415,158,452,205,face_with_mask,4154215.png
1230,2580.png,142,19,288,194,face_with_mask,1422580.png
1231,2998.png,647,330,684,374,face_with_mask,6472998.png
1232,1957.jpg,106,119,483,604,face_no_mask,1061957.jpg
1233,3212.png,452,196,530,292,face_other_covering,4523212.png
1234,2798.png,112,40,501,438,face_with_mask,1122798.png
1235,2355.png,59,116,130,211,face_with_mask,592355.png
1236,3881.png,38,5,482,555,face_with_mask,383881.png
1237,3184.png,244,87,458,310,face_with_mask,2443184.png
1238,5244.jpg,502,100,569,187,face_other_covering,5025244.jpg
1239,2042.jpg,214,70,614,526,face_with_mask,2142042.jpg
1240,4247.png,208,118,373,369,face_with_mask,2084247.png
1241,3138.png,124,229,285,404,face_with_mask,1243138.png
1242,4323.png,483,22,562,111,face_with_mask,4834323.png
1243,3023.png,129,136,198,222,face_with_mask,1293023.png
1244,5060.jpg,103,318,410,768,face_with_mask,1035060.jpg
1245,1940.jpg,913,231,1115,494,face_no_mask,9131940.jpg
1246,4736.png,9,31,58,103,face_with_mask,94736.png
1247,6288.jpg,303,127,341,178,face_no_mask,3036288.jpg
1248,4821.png,525,9,676,207,face_with_mask,5254821.png
1249,4653.png,216,119,249,170,face_no_mask,2164653.png
1250,4656.png,951,175,1152,400,face_with_mask,9514656.png
1251,2528.png,91,129,251,305,face_other_covering,912528.png
1252,4070.png,154,15,493,485,face_with_mask,1544070.png
1253,3670.png,312,29,523,305,face_with_mask,3123670.png
1254,5820.jpg,124,41,257,189,face_no_mask,1245820.jpg
1255,4808.png,526,107,583,174,face_with_mask,5264808.png
1256,5674.jpg,2349,1110,2882,1843,face_other_covering,23495674.jpg
1257,4943.png,104,246,254,443,face_with_mask,1044943.png
1258,2864.png,260,5,424,173,face_with_mask,2602864.png
1259,5426.jpg,152,174,558,693,face_with_mask,1525426.jpg
1260,3218.png,172,1,495,414,face_with_mask,1723218.png
1261,2563.png,66,92,206,263,face_with_mask,662563.png
1262,6061.jpg,233,3,562,402,face_no_mask,2336061.jpg
1263,2678.png,787,261,822,318,face_no_mask,7872678.png
1264,4356.png,599,201,647,269,face_with_mask,5994356.png
1265,6433.png,765,142,976,364,face_with_mask,7656433.png
1266,2422.png,28,9,57,39,face_with_mask,282422.png
1267,5502.jpg,135,119,272,326,face_no_mask,1355502.jpg
1268,1808.jpg,3,650,338,1374,face_no_mask,31808.jpg
1269,5963.jpg,558,145,675,300,face_no_mask,5585963.jpg
1270,4685.png,83,105,341,434,face_with_mask,834685.png
1271,3479.png,194,0,510,426,face_with_mask,1943479.png
1272,3365.png,172,17,222,71,face_other_covering,1723365.png
1273,4851.png,468,151,550,245,face_with_mask,4684851.png
1274,5929.jpg,364,3,706,439,face_no_mask,3645929.jpg
1275,3346.png,177,40,518,507,face_other_covering,1773346.png
1276,6102.jpg,171,68,293,225,face_no_mask,1716102.jpg
1277,4035.png,124,0,467,358,face_with_mask,1244035.png
1278,2208.png,31,21,353,401,face_other_covering,312208.png
1279,2996.png,327,94,410,233,face_with_mask,3272996.png
1280,3308.png,177,107,209,151,face_with_mask,1773308.png
1281,6170.jpg,419,35,845,589,face_no_mask,4196170.jpg
1282,6228.jpg,563,332,641,411,face_no_mask,5636228.jpg
1283,4890.png,0,29,431,573,face_other_covering,04890.png
1284,5013.jpg,854,154,910,250,face_with_mask,8545013.jpg
1285,2261.png,463,82,622,299,face_with_mask,4632261.png
1286,4050.png,635,234,675,297,face_with_mask,6354050.png
1287,4677.png,297,16,359,103,face_with_mask,2974677.png
1288,3021.png,308,35,395,163,face_with_mask,3083021.png
1289,2394.png,98,192,162,268,face_with_mask,982394.png
1290,1970.jpg,229,143,293,227,face_other_covering,2291970.jpg
1291,5998.jpg,263,39,358,164,face_other_covering,2635998.jpg
1292,3856.png,466,68,627,233,face_with_mask,4663856.png
1293,4425.png,79,10,483,476,face_other_covering,794425.png
1294,2120.jpg,284,382,570,611,face_other_covering,2842120.jpg
1295,2963.png,34,47,124,150,face_with_mask,342963.png
1296,4541.png,89,10,495,496,face_with_mask,894541.png
1297,5619.jpg,63,35,132,137,face_with_mask,635619.jpg
1298,1989.jpg,461,184,585,325,face_with_mask,4611989.jpg
1299,4532.png,250,235,288,276,face_with_mask,2504532.png
1300,5515.jpg,228,415,670,829,face_other_covering,2285515.jpg
1301,4988.png,131,104,483,563,face_with_mask,1314988.png
1302,3301.png,521,200,626,334,face_with_mask,5213301.png
1303,2871.png,151,78,200,145,face_with_mask,1512871.png
1304,4018.png,737,120,852,296,face_with_mask,7374018.png
1305,6051.jpg,278,84,334,155,face_no_mask,2786051.jpg
1306,5260.jpg,333,107,534,414,face_with_mask,3335260.jpg
1307,6320.jpg,241,326,371,484,face_no_mask,2416320.jpg
1308,3863.png,0,161,40,273,face_with_mask,03863.png
1309,3859.png,827,38,1027,248,face_with_mask,8273859.png
1310,3644.png,276,71,329,143,face_with_mask,2763644.png
1311,4122.png,730,57,924,237,face_other_covering,7304122.png
1312,4236.png,332,2,453,190,face_with_mask,3324236.png
1313,5064.jpg,977,32,1363,591,face_with_mask,9775064.jpg
1314,2422.png,36,161,68,203,face_with_mask,362422.png
1315,5331.jpg,418,183,636,433,face_other_covering,4185331.jpg
1316,2517.png,137,57,331,349,face_other_covering,1372517.png
1317,2639.png,158,1,899,619,face_with_mask,1582639.png
1318,3409.png,346,4,425,103,face_with_mask,3463409.png
1319,5121.jpg,251,14,352,142,face_with_mask,2515121.jpg
1320,3874.png,279,60,586,503,face_other_covering,2793874.png
1321,3592.png,358,0,598,234,face_with_mask,3583592.png
1322,2856.png,198,6,521,464,face_other_covering,1982856.png
1323,3648.png,157,273,437,655,face_with_mask,1573648.png
1324,4795.png,344,8,681,427,face_no_mask,3444795.png
1325,4766.png,341,307,391,372,face_with_mask,3414766.png
1326,3226.png,102,33,515,597,face_with_mask,1023226.png
1327,4124.png,109,71,429,454,face_with_mask,1094124.png
1328,3082.png,377,49,453,132,face_with_mask,3773082.png
1329,2496.png,357,26,469,192,face_with_mask,3572496.png
1330,2077.jpg,460,104,675,355,face_with_mask,4602077.jpg
1331,3128.png,379,112,524,323,face_with_mask,3793128.png
1332,5366.jpg,353,106,632,408,face_other_covering,3535366.jpg
1333,6398.jpg,792,0,1092,372,face_with_mask,7926398.jpg
1334,6161.jpg,48,34,317,356,face_other_covering,486161.jpg
1335,2404.png,16,419,69,474,face_other_covering,162404.png
1336,3316.png,246,121,498,446,face_other_covering,2463316.png
1337,1967.jpg,539,74,631,177,face_no_mask,5391967.jpg
1338,6248.jpg,309,41,399,153,face_other_covering,3096248.jpg
1339,4647.png,315,270,373,335,face_with_mask,3154647.png
1340,4886.png,119,73,354,389,face_with_mask,1194886.png
1341,3510.png,86,58,216,246,face_with_mask,863510.png
1342,5003.jpg,304,9,470,230,face_with_mask,3045003.jpg
1343,5915.jpg,75,29,354,436,face_no_mask,755915.jpg
1344,2471.png,156,29,270,177,face_with_mask,1562471.png
1345,5037.jpg,516,62,640,234,face_with_mask,5165037.jpg
1346,5224.jpg,1221,515,2303,1721,face_with_mask,12215224.jpg
1347,1810.jpg,363,189,478,343,face_with_mask,3631810.jpg
1348,3649.png,444,14,575,207,face_with_mask,4443649.png
1349,2419.png,217,292,243,323,face_with_mask,2172419.png
1350,5636.jpg,340,3,671,438,face_no_mask,3405636.jpg
1352,6297.jpg,71,75,138,170,face_no_mask,716297.jpg
1353,5689.jpg,445,1,694,344,face_with_mask,4455689.jpg
1354,4298.png,106,320,172,419,face_with_mask,1064298.png
1355,3572.png,356,268,379,289,face_no_mask,3563572.png
1356,1949.jpg,358,96,474,250,face_with_mask,3581949.jpg
1357,3468.png,97,146,141,196,face_with_mask,973468.png
1358,4889.png,76,8,612,607,face_with_mask,764889.png
1359,3684.png,14,208,35,239,face_no_mask,143684.png
1360,2997.png,399,195,453,259,face_with_mask,3992997.png
1361,3371.png,438,206,506,285,face_with_mask,4383371.png
1362,5272.jpg,67,3,255,227,face_other_covering,675272.jpg
1363,5485.jpg,72,67,683,798,face_no_mask,725485.jpg
1364,4721.png,240,211,502,605,face_other_covering,2404721.png
1365,3449.png,203,20,401,289,face_with_mask,2033449.png
1366,4298.png,414,48,474,130,face_with_mask,4144298.png
1367,2345.png,158,30,408,391,face_with_mask,1582345.png
1368,6134.jpg,416,2,616,236,face_other_covering,4166134.jpg
1369,2090.jpg,327,60,480,236,face_with_mask,3272090.jpg
1370,5885.jpg,697,106,841,270,face_no_mask,6975885.jpg
1371,5095.jpg,155,222,232,326,face_other_covering,1555095.jpg
1372,3082.png,621,106,692,185,face_with_mask,6213082.png
1373,4943.png,273,170,341,258,face_with_mask,2734943.png
1374,1835.jpg,656,78,764,211,face_with_mask,6561835.jpg
1375,3353.png,27,306,101,395,face_no_mask,273353.png
1376,4727.png,400,73,663,399,face_with_mask,4004727.png
1377,6012.jpg,173,54,266,161,face_no_mask,1736012.jpg
1378,3763.png,18,3,356,378,face_with_mask,183763.png
1379,5863.jpg,751,21,948,265,face_no_mask,7515863.jpg
1380,3308.png,402,108,426,138,face_no_mask,4023308.png
1381,2670.png,165,57,316,231,face_with_mask,1652670.png
1382,4664.png,226,150,285,215,face_with_mask,2264664.png
1383,6107.png,1016,59,1204,308,face_no_mask,10166107.png
1384,3551.png,210,69,318,212,face_with_mask_incorrect,2103551.png
1385,3361.png,80,111,103,139,face_no_mask,803361.png
1386,2685.png,319,210,527,535,face_with_mask,3192685.png
1387,2810.png,339,185,454,280,face_with_mask,3392810.png
1388,6066.jpg,265,77,372,203,face_no_mask,2656066.jpg
1389,3770.png,508,109,564,175,face_with_mask,5083770.png
1390,3939.png,518,106,563,174,face_with_mask_incorrect,5183939.png
1391,4913.png,103,10,468,418,face_with_mask,1034913.png
1392,2297.png,383,52,582,306,face_with_mask,3832297.png
1393,3735.png,212,162,292,277,face_with_mask_incorrect,2123735.png
1394,2938.png,327,31,555,318,face_with_mask,3272938.png
1395,1834.jpg,472,52,633,286,face_other_covering,4721834.jpg
1396,3404.png,295,242,402,378,face_with_mask,2953404.png
1397,2112.jpg,386,39,426,84,face_with_mask,3862112.jpg
1398,4191.png,75,22,329,354,face_with_mask,754191.png
1399,5067.jpg,62,74,439,529,face_with_mask,625067.jpg
1400,2293.png,680,340,759,427,face_with_mask,6802293.png
1401,3579.png,207,143,272,228,face_with_mask,2073579.png
1402,4565.png,419,144,497,260,face_with_mask,4194565.png
1403,1990.jpg,0,371,46,533,face_with_mask,01990.jpg
1404,4013.png,818,147,840,167,face_with_mask,8184013.png
1405,6267.jpg,384,169,413,300,face_no_mask,3846267.jpg
1406,4406.png,4,146,258,481,face_with_mask,44406.png
1407,4751.png,270,78,566,438,face_with_mask,2704751.png
1408,2852.png,101,17,355,381,face_with_mask,1012852.png
1409,1991.jpg,1086,1352,1470,1791,face_with_mask,10861991.jpg
1410,5162.jpg,360,141,503,293,face_with_mask,3605162.jpg
1411,3519.png,209,72,365,309,face_other_covering,2093519.png
1412,6416.png,96,65,363,455,face_other_covering,966416.png
1413,2812.png,98,58,125,89,face_no_mask,982812.png
1414,2666.png,751,202,829,299,face_with_mask,7512666.png
1415,3420.png,250,111,326,203,face_with_mask,2503420.png
1416,6007.jpg,529,164,609,273,face_no_mask,5296007.jpg
1417,2433.png,30,204,169,367,face_with_mask,302433.png
1418,6344.jpg,783,258,912,421,face_no_mask,7836344.jpg
1419,2044.jpg,166,47,255,150,face_with_mask,1662044.jpg
1420,3741.png,57,58,181,182,face_with_mask,573741.png
1421,4055.png,41,4,400,534,face_other_covering,414055.png
1422,2437.png,573,114,689,265,face_with_mask,5732437.png
1423,5757.jpg,1319,234,1561,541,face_no_mask,13195757.jpg
1424,2367.png,215,48,316,204,face_with_mask,2152367.png
1425,4362.png,152,46,282,183,face_with_mask,1524362.png
1426,2185.png,828,122,934,228,face_with_mask,8282185.png
1427,4207.png,392,108,461,198,face_with_mask,3924207.png
1428,5673.jpg,402,211,572,461,face_no_mask,4025673.jpg
1429,5183.jpg,549,207,631,292,face_other_covering,5495183.jpg
1430,6278.jpg,238,59,368,186,face_no_mask,2386278.jpg
1431,4891.png,215,9,518,437,face_other_covering,2154891.png
1432,3338.png,97,17,435,490,face_with_mask,973338.png
1433,2811.png,496,338,517,367,face_other_covering,4962811.png
1434,3572.png,282,248,308,274,face_no_mask,2823572.png
1435,5068.jpg,294,41,459,223,face_with_mask,2945068.jpg
1436,2404.png,156,239,255,335,face_other_covering,1562404.png
1437,2346.png,127,26,442,479,face_other_covering,1272346.png
1438,5179.jpg,812,52,848,95,face_no_mask,8125179.jpg
1439,3816.png,426,14,551,171,face_with_mask,4263816.png
1440,3678.png,375,113,677,513,face_with_mask,3753678.png
1441,4432.png,231,80,406,285,face_with_mask,2314432.png
1442,6150.jpg,274,314,340,386,face_no_mask,2746150.jpg
1443,4744.png,115,8,572,598,face_with_mask,1154744.png
1444,5305.jpg,156,56,303,281,face_no_mask,1565305.jpg
1445,2832.png,368,34,538,231,face_other_covering,3682832.png
1446,2310.png,213,169,325,299,face_other_covering,2132310.png
1447,3794.png,225,0,569,475,face_with_mask,2253794.png
1448,5974.jpg,5,1,118,96,face_no_mask,55974.jpg
1449,3802.png,247,2,527,287,face_other_covering,2473802.png
1450,5970.jpg,2,166,99,269,face_no_mask,25970.jpg
1451,4629.png,96,10,237,190,face_with_mask,964629.png
1452,5412.jpg,768,128,933,364,face_no_mask,7685412.jpg
1453,3321.png,422,29,489,115,face_with_mask,4223321.png
1454,3292.png,147,171,268,319,face_other_covering,1473292.png
1455,2180.png,5,245,64,310,face_with_mask,52180.png
1456,2477.png,169,64,477,540,face_with_mask,1692477.png
1457,3950.png,252,63,598,397,face_with_mask,2523950.png
1458,6143.jpg,214,129,1592,2308,face_no_mask,2146143.jpg
1459,3255.png,22,3,519,651,face_other_covering,223255.png
1460,2647.png,378,45,690,495,face_with_mask,3782647.png
1461,4141.png,292,112,376,228,face_with_mask,2924141.png
1462,2499.png,333,173,482,383,face_with_mask,3332499.png
1463,6015.jpg,362,156,416,215,face_no_mask,3626015.jpg
1464,4325.png,155,88,213,156,face_with_mask,1554325.png
1465,6113.jpg,280,32,403,216,face_other_covering,2806113.jpg
1466,2016.jpg,1601,314,1791,542,face_with_mask,16012016.jpg
1467,3934.png,293,78,360,150,face_with_mask,2933934.png
1468,5735.jpg,322,25,467,193,face_with_mask,3225735.jpg
1469,2410.png,85,3,311,287,face_with_mask,852410.png
1470,3714.png,1020,59,1135,196,face_with_mask,10203714.png
